Time    ,Delta   ,Speed   ,Cadence ,Heart RT,Pressure,Temp    ,Altitude,Distance,Slope   
00:17:33,1.05    ,0.0     ,-       ,107  ,1024    ,19.2    ,53      ,0.0     ,0       
00:17:34,1.20    ,0.0     ,-       ,107  ,1024    ,19.2    ,53      ,0.0     ,0       
00:17:35,1.17    ,0.0     ,-       ,107  ,1024    ,19.2    ,53      ,0.0     ,0       
00:17:36,1.17    ,0.0     ,-       ,107  ,1024    ,19.2    ,53      ,0.0     ,0       
00:17:37,1.17    ,0.0     ,-       ,107  ,1024    ,19.2    ,53      ,0.0     ,0       
00:17:39,1.17    ,0.0     ,-       ,107  ,1024    ,19.2    ,53      ,0.0     ,0       
00:17:40,1.20    ,0.0     ,-       ,107  ,1024    ,19.2    ,53      ,0.0     ,0       
00:17:41,1.15    ,0.0     ,-       ,107  ,1024    ,19.2    ,53      ,0.0     ,0       
00:17:42,1.18    ,0.0     ,-       ,107  ,1024    ,19.2    ,53      ,0.0     ,0       
00:17:43,1.20    ,0.0     ,-       ,107  ,1024    ,19.2    ,53      ,0.0     ,0       
00:17:45,1.17    ,0.0     ,-       ,107  ,1024    ,19.2    ,53      ,0.0     ,0       
00:17:46,1.16    ,0.0     ,-       ,107  ,1024    ,19.2    ,53      ,0.0     ,0       
00:17:47,1.22    ,0.0     ,-       ,107  ,1024    ,19.2    ,53      ,0.0     ,0       
00:17:48,1.20    ,0.0     ,-       ,107  ,1024    ,19.2    ,53      ,0.0     ,0       
00:17:49,1.16    ,0.0     ,-       ,107  ,1024    ,19.2    ,53      ,0.0     ,0       
00:17:50,1.16    ,0.0     ,-       ,107  ,1024    ,19.2    ,53      ,0.0     ,0       
00:17:52,1.17    ,0.0     ,-       ,107  ,1024    ,19.2    ,53      ,0.0     ,0       
00:17:53,1.17    ,0.0     ,-       ,107  ,1024    ,19.2    ,53      ,0.0     ,0       
00:17:54,1.21    ,0.0     ,-       ,107  ,1024    ,19.2    ,53      ,0.0     ,0       
00:17:55,1.19    ,0.0     ,-       ,107  ,1024    ,19.2    ,53      ,0.0     ,0       
00:17:56,1.17    ,0.0     ,-       ,107  ,1024    ,19.2    ,53      ,0.0     ,0       
00:17:58,1.18    ,0.0     ,-       ,107  ,1024    ,19.2    ,53      ,0.0     ,0       
00:17:59,1.17    ,0.0     ,-       ,107  ,1024    ,19.2    ,53      ,0.0     ,0       
00:18:00,1.18    ,0.0     ,-       ,107  ,1024    ,19.2    ,53      ,0.0     ,0       
00:18:01,1.19    ,0.0     ,-       ,107  ,1024    ,19.2    ,53      ,0.0     ,0       
00:18:02,1.14    ,0.0     ,-       ,107  ,1024    ,19.2    ,53      ,0.0     ,0       
00:18:03,1.20    ,0.0     ,-       ,129  ,1024    ,19.2    ,53      ,0.0     ,0       
00:18:05,1.17    ,0.0     ,-       ,129  ,1024    ,19.2    ,53      ,0.0     ,0       
00:18:06,1.16    ,0.0     ,-       ,129  ,1024    ,19.2    ,53      ,0.0     ,0       
00:18:07,1.22    ,0.0     ,-       ,129  ,1024    ,19.2    ,53      ,0.0     ,0       
00:18:08,1.18    ,0.0     ,-       ,129  ,1024    ,19.2    ,53      ,0.0     ,0       
00:18:09,1.17    ,0.0     ,-       ,129  ,1024    ,19.2    ,53      ,0.0     ,0       
00:18:10,1.16    ,0.0     ,-       ,129  ,1024    ,19.2    ,53      ,0.0     ,0       
00:18:12,1.20    ,0.0     ,-       ,131  ,1024    ,19.2    ,53      ,0.0     ,0       
00:18:13,1.18    ,0.0     ,-       ,131  ,1024    ,19.2    ,53      ,0.0     ,0       
00:18:14,1.18    ,0.0     ,-       ,131  ,1024    ,19.2    ,53      ,0.0     ,0       
00:18:15,1.16    ,0.0     ,-       ,131  ,1024    ,19.2    ,53      ,0.0     ,0       
00:18:16,1.18    ,0.0     ,-       ,131  ,1024    ,19.2    ,53      ,0.0     ,0       
00:18:18,1.17    ,0.0     ,-       ,131  ,1024    ,19.2    ,53      ,0.0     ,0       
00:18:19,1.15    ,0.0     ,-       ,131  ,1024    ,19.2    ,53      ,0.0     ,0       
00:18:20,1.16    ,0.0     ,-       ,131  ,1024    ,19.2    ,53      ,0.0     ,0       
00:18:21,1.16    ,0.0     ,-       ,131  ,1024    ,19.2    ,53      ,0.0     ,0       
00:18:22,1.17    ,0.0     ,-       ,131  ,1023    ,19.2    ,53      ,0.0     ,0       
00:18:23,1.19    ,0.0     ,-       ,131  ,1023    ,19.2    ,53      ,0.0     ,0       
00:18:25,1.20    ,0.0     ,-       ,131  ,1023    ,19.2    ,53      ,0.0     ,0       
00:18:26,1.15    ,0.0     ,-       ,131  ,1023    ,19.2    ,53      ,0.0     ,0       
00:18:27,1.16    ,0.0     ,-       ,131  ,1023    ,19.2    ,53      ,0.0     ,0       
00:18:28,1.16    ,0.0     ,-       ,131  ,1023    ,19.2    ,53      ,0.0     ,0       
00:18:29,1.21    ,0.0     ,-       ,131  ,1023    ,19.2    ,53      ,0.0     ,0       
00:18:30,1.17    ,0.0     ,-       ,131  ,1023    ,19.2    ,53      ,0.0     ,0       
00:18:32,1.18    ,0.0     ,-       ,136  ,1023    ,19.2    ,53      ,0.0     ,0       
00:18:33,1.17    ,0.0     ,-       ,136  ,1023    ,19.2    ,53      ,0.0     ,0       
00:18:34,1.16    ,0.0     ,-       ,136  ,1023    ,19.2    ,53      ,0.0     ,0       
00:18:35,1.23    ,0.0     ,-       ,136  ,1023    ,19.2    ,53      ,0.0     ,0       
00:18:36,1.17    ,0.0     ,-       ,136  ,1023    ,19.2    ,53      ,0.0     ,0       
00:18:37,1.17    ,0.0     ,-       ,136  ,1023    ,19.2    ,53      ,0.0     ,0       
00:18:39,1.17    ,0.0     ,-       ,136  ,1023    ,19.2    ,53      ,0.0     ,0       
00:18:40,1.18    ,0.0     ,-       ,138  ,1023    ,19.2    ,53      ,0.0     ,0       
00:18:41,1.19    ,0.0     ,-       ,138  ,1023    ,19.2    ,53      ,0.0     ,0       
00:18:42,1.17    ,0.0     ,-       ,138  ,1023    ,19.2    ,53      ,0.0     ,0       
00:18:43,1.17    ,0.0     ,-       ,137  ,1023    ,19.2    ,53      ,0.0     ,0       
00:18:45,1.16    ,0.0     ,-       ,137  ,1023    ,19.2    ,53      ,0.0     ,0       
00:18:46,1.16    ,0.0     ,-       ,137  ,1023    ,19.2    ,53      ,0.0     ,0       
00:18:47,1.20    ,0.0     ,-       ,137  ,1023    ,19.2    ,53      ,0.0     ,0       
00:18:48,1.22    ,0.0     ,-       ,136  ,1023    ,19.2    ,53      ,0.0     ,0       
00:18:49,1.17    ,0.0     ,-       ,136  ,1023    ,19.2    ,53      ,0.0     ,0       
00:18:50,1.17    ,0.0     ,-       ,136  ,1023    ,19.2    ,53      ,0.0     ,0       
00:18:52,1.18    ,0.0     ,-       ,136  ,1023    ,19.2    ,53      ,0.0     ,0       
00:18:53,1.18    ,0.0     ,-       ,136  ,1023    ,19.2    ,53      ,0.0     ,0       
00:18:54,1.18    ,0.0     ,-       ,136  ,1023    ,19.2    ,53      ,0.0     ,0       
00:18:55,1.15    ,0.0     ,-       ,136  ,1023    ,19.2    ,53      ,0.0     ,0       
00:18:56,1.20    ,0.0     ,-       ,136  ,1023    ,19.1    ,53      ,0.0     ,0       
00:18:58,1.19    ,0.0     ,-       ,130  ,1023    ,19.2    ,53      ,0.0     ,0       
00:18:59,1.16    ,0.0     ,-       ,130  ,1023    ,19.2    ,53      ,0.0     ,0       
00:19:00,1.18    ,0.0     ,-       ,130  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:01,1.15    ,0.0     ,-       ,130  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:02,1.19    ,0.0     ,-       ,130  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:03,1.18    ,0.0     ,-       ,130  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:05,1.17    ,0.0     ,-       ,130  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:06,1.17    ,0.0     ,-       ,123  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:07,1.20    ,0.0     ,-       ,123  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:08,1.20    ,0.0     ,-       ,122  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:09,1.18    ,0.0     ,-       ,122  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:10,1.16    ,0.0     ,-       ,118  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:12,1.17    ,0.0     ,-       ,117  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:13,1.17    ,0.0     ,-       ,121  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:14,1.18    ,0.0     ,-       ,121  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:15,1.17    ,0.0     ,-       ,121  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:16,1.19    ,0.0     ,-       ,116  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:18,1.17    ,0.0     ,-       ,116  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:19,1.19    ,0.0     ,-       ,116  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:20,1.25    ,0.0     ,-       ,116  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:21,1.20    ,0.0     ,-       ,116  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:22,1.18    ,0.0     ,-       ,116  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:24,1.16    ,0.0     ,-       ,116  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:25,1.16    ,0.0     ,-       ,116  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:26,1.17    ,0.0     ,-       ,115  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:27,1.20    ,0.0     ,-       ,115  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:28,1.19    ,0.0     ,-       ,115  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:29,1.19    ,0.0     ,-       ,115  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:31,1.16    ,0.0     ,-       ,115  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:32,1.16    ,0.0     ,-       ,115  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:33,1.16    ,0.0     ,-       ,115  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:34,1.16    ,0.0     ,-       ,115  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:35,1.19    ,0.0     ,-       ,115  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:36,1.19    ,0.0     ,-       ,115  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:38,1.18    ,0.0     ,-       ,111  ,1024    ,19.1    ,53      ,0.0     ,0       
00:19:39,1.17    ,0.0     ,-       ,111  ,1024    ,19.1    ,53      ,0.0     ,0       
00:19:40,1.20    ,0.0     ,-       ,111  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:41,1.18    ,0.0     ,-       ,111  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:42,1.19    ,0.0     ,-       ,111  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:44,1.15    ,0.0     ,-       ,111  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:45,1.16    ,0.0     ,-       ,111  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:46,1.20    ,0.0     ,-       ,111  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:47,1.19    ,0.0     ,-       ,111  ,1023    ,19.0    ,53      ,0.0     ,0       
00:19:48,1.21    ,0.0     ,-       ,111  ,1023    ,19.0    ,53      ,0.0     ,0       
00:19:49,1.22    ,0.0     ,-       ,111  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:51,1.19    ,0.0     ,-       ,111  ,1023    ,19.0    ,53      ,0.0     ,0       
00:19:52,1.16    ,0.0     ,-       ,111  ,1023    ,19.1    ,53      ,0.0     ,0       
00:19:53,1.16    ,0.0     ,-       ,111  ,1023    ,19.0    ,53      ,0.0     ,0       
00:19:54,1.17    ,0.0     ,-       ,113  ,1023    ,19.0    ,53      ,0.0     ,0       
00:19:55,1.18    ,0.0     ,-       ,113  ,1023    ,19.0    ,53      ,0.0     ,0       
00:19:57,1.18    ,0.0     ,-       ,113  ,1023    ,19.0    ,53      ,0.0     ,0       
00:19:58,1.15    ,0.0     ,-       ,111  ,1023    ,19.0    ,53      ,0.0     ,0       
00:19:59,1.16    ,0.0     ,-       ,111  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:00,1.19    ,0.0     ,-       ,111  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:01,1.04    ,0.0     ,-       ,111  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:02,1.16    ,0.0     ,-       ,111  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:03,1.20    ,0.0     ,-       ,111  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:05,1.16    ,0.0     ,-       ,112  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:06,1.20    ,0.0     ,-       ,112  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:07,1.18    ,0.0     ,-       ,112  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:08,1.18    ,0.0     ,-       ,112  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:09,1.19    ,0.0     ,-       ,112  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:10,1.16    ,0.0     ,-       ,112  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:12,1.14    ,0.0     ,-       ,112  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:13,1.18    ,0.0     ,-       ,112  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:14,1.18    ,0.0     ,-       ,112  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:15,1.17    ,0.0     ,-       ,112  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:16,1.19    ,0.0     ,-       ,112  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:18,1.19    ,0.0     ,-       ,112  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:19,1.16    ,0.0     ,-       ,119  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:20,1.20    ,0.0     ,-       ,119  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:21,1.20    ,0.0     ,-       ,119  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:22,1.21    ,0.0     ,-       ,119  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:23,1.16    ,0.0     ,-       ,119  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:25,1.17    ,0.0     ,-       ,119  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:26,1.17    ,0.0     ,-       ,113  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:27,1.16    ,0.0     ,-       ,113  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:28,1.17    ,0.0     ,-       ,113  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:29,1.17    ,0.0     ,-       ,115  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:30,1.18    ,0.0     ,-       ,114  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:32,1.17    ,0.0     ,-       ,114  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:33,1.18    ,0.0     ,-       ,114  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:34,1.18    ,0.0     ,-       ,114  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:35,1.15    ,0.0     ,-       ,116  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:36,1.17    ,0.0     ,-       ,116  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:38,1.16    ,0.0     ,-       ,116  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:39,1.20    ,0.0     ,-       ,116  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:40,1.19    ,0.0     ,-       ,116  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:41,1.15    ,0.0     ,-       ,116  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:42,1.22    ,0.0     ,-       ,116  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:43,1.21    ,0.0     ,-       ,116  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:45,1.17    ,0.0     ,-       ,121  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:46,1.16    ,0.0     ,-       ,121  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:47,1.17    ,0.0     ,-       ,121  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:48,1.15    ,0.0     ,-       ,121  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:49,1.20    ,0.0     ,-       ,121  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:51,1.19    ,0.0     ,-       ,121  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:52,1.18    ,0.0     ,-       ,120  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:53,1.17    ,0.0     ,-       ,120  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:54,1.18    ,0.0     ,-       ,120  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:55,1.16    ,0.0     ,-       ,117  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:56,1.18    ,0.0     ,-       ,117  ,1023    ,19.0    ,53      ,0.0     ,0       
00:20:58,1.18    ,0.0     ,-       ,117  ,1023    ,18.9    ,53      ,0.0     ,0       
00:20:59,1.16    ,0.0     ,-       ,117  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:00,1.17    ,0.0     ,-       ,117  ,1023    ,19.0    ,53      ,0.0     ,0       
00:21:01,1.15    ,0.0     ,-       ,117  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:02,1.16    ,0.0     ,-       ,117  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:03,1.16    ,0.0     ,-       ,117  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:05,1.17    ,0.0     ,-       ,120  ,1023    ,19.0    ,53      ,0.0     ,0       
00:21:06,1.20    ,0.0     ,-       ,120  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:07,1.17    ,0.0     ,-       ,122  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:08,1.16    ,0.0     ,-       ,122  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:09,1.15    ,0.0     ,-       ,122  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:10,1.19    ,0.0     ,-       ,122  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:12,1.18    ,0.0     ,-       ,122  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:13,1.17    ,0.0     ,-       ,122  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:14,1.19    ,0.0     ,-       ,122  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:15,1.17    ,0.0     ,-       ,122  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:16,1.15    ,0.0     ,-       ,122  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:17,1.19    ,0.0     ,-       ,122  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:19,1.18    ,0.0     ,-       ,121  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:20,1.21    ,0.0     ,-       ,121  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:21,1.17    ,0.0     ,-       ,121  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:22,1.16    ,0.0     ,-       ,121  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:23,1.15    ,0.0     ,-       ,121  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:25,1.19    ,0.0     ,-       ,121  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:26,1.21    ,0.0     ,-       ,115  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:27,1.17    ,0.0     ,-       ,115  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:28,1.19    ,0.0     ,-       ,115  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:29,1.21    ,0.0     ,-       ,113  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:30,1.17    ,0.0     ,-       ,113  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:32,1.18    ,0.0     ,-       ,113  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:33,1.16    ,0.0     ,-       ,113  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:34,1.18    ,0.0     ,-       ,113  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:35,1.18    ,0.0     ,-       ,113  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:36,1.19    ,0.0     ,-       ,113  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:38,1.15    ,0.0     ,-       ,113  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:39,1.16    ,0.0     ,-       ,119  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:40,1.18    ,0.0     ,-       ,119  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:41,1.19    ,0.0     ,-       ,119  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:42,1.19    ,0.0     ,-       ,119  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:43,1.16    ,0.0     ,-       ,119  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:45,1.17    ,0.0     ,-       ,116  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:46,1.15    ,0.0     ,-       ,116  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:47,1.17    ,0.0     ,-       ,116  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:48,1.17    ,0.0     ,-       ,116  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:49,1.18    ,0.0     ,-       ,116  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:50,1.18    ,0.0     ,-       ,116  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:52,1.16    ,0.0     ,-       ,116  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:53,1.15    ,0.0     ,-       ,116  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:54,1.19    ,0.0     ,-       ,116  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:55,1.16    ,0.0     ,-       ,116  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:56,1.19    ,0.0     ,-       ,116  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:57,1.18    ,0.0     ,-       ,116  ,1023    ,18.9    ,53      ,0.0     ,0       
00:21:59,1.17    ,0.0     ,-       ,116  ,1023    ,18.9    ,53      ,0.0     ,0       
00:22:00,1.20    ,0.0     ,-       ,116  ,1023    ,18.9    ,53      ,0.0     ,0       
00:22:01,1.16    ,0.0     ,-       ,116  ,1023    ,18.9    ,53      ,0.0     ,0       
00:22:02,1.17    ,0.0     ,-       ,116  ,1023    ,18.9    ,53      ,0.0     ,0       
00:22:03,1.18    ,0.0     ,-       ,116  ,1023    ,18.9    ,53      ,0.0     ,0       
00:22:05,1.19    ,0.0     ,-       ,116  ,1023    ,18.8    ,53      ,0.0     ,0       
00:22:06,1.17    ,0.0     ,-       ,116  ,1023    ,18.8    ,53      ,0.0     ,0       
00:22:07,1.17    ,0.0     ,-       ,125  ,1023    ,18.8    ,53      ,0.0     ,0       
00:22:08,1.17    ,0.0     ,-       ,125  ,1023    ,18.8    ,53      ,0.0     ,0       
00:22:09,1.21    ,0.0     ,-       ,125  ,1023    ,18.8    ,53      ,0.0     ,0       
00:22:10,1.17    ,0.0     ,-       ,125  ,1023    ,18.8    ,53      ,0.0     ,0       
00:22:12,1.18    ,0.0     ,-       ,125  ,1023    ,18.8    ,53      ,0.0     ,0       
00:22:13,1.17    ,0.0     ,-       ,125  ,1023    ,18.8    ,53      ,0.0     ,0       
00:22:14,1.18    ,0.0     ,-       ,125  ,1023    ,18.8    ,53      ,0.0     ,0       
00:22:15,1.16    ,0.0     ,-       ,125  ,1023    ,18.8    ,53      ,0.0     ,0       
00:22:16,1.17    ,0.0     ,-       ,125  ,1023    ,18.8    ,53      ,0.0     ,0       
00:22:17,1.18    ,0.0     ,-       ,125  ,1023    ,18.8    ,53      ,0.0     ,0       
00:22:19,1.18    ,0.0     ,-       ,125  ,1023    ,18.8    ,53      ,0.0     ,0       
00:22:20,1.18    ,0.0     ,-       ,125  ,1023    ,18.8    ,53      ,0.0     ,0       
00:22:21,1.17    ,0.0     ,-       ,125  ,1023    ,18.8    ,53      ,0.0     ,0       
00:22:22,1.18    ,0.0     ,-       ,125  ,1022    ,18.8    ,53      ,0.0     ,0       
00:22:23,1.20    ,0.0     ,-       ,136  ,1022    ,18.8    ,53      ,0.0     ,0       
00:22:25,1.16    ,0.0     ,-       ,136  ,1022    ,18.8    ,53      ,0.0     ,0       
00:22:26,1.16    ,0.0     ,-       ,136  ,1022    ,18.8    ,53      ,0.0     ,0       
00:22:27,1.16    ,0.0     ,-       ,136  ,1022    ,18.8    ,53      ,0.0     ,0       
00:22:28,1.20    ,0.0     ,-       ,136  ,1022    ,18.8    ,53      ,0.0     ,0       
00:22:29,1.20    ,0.0     ,-       ,131  ,1022    ,18.8    ,53      ,0.0     ,0       
00:22:30,1.14    ,0.0     ,-       ,131  ,1022    ,18.8    ,53      ,0.0     ,0       
00:22:32,1.17    ,0.0     ,-       ,131  ,1022    ,18.8    ,53      ,0.0     ,0       
00:22:33,1.14    ,0.0     ,-       ,130  ,1022    ,18.8    ,53      ,0.0     ,0       
00:22:34,1.22    ,0.0     ,-       ,130  ,1022    ,18.8    ,53      ,0.0     ,0       
00:22:35,1.17    ,0.0     ,-       ,129  ,1022    ,18.8    ,53      ,0.0     ,0       
00:22:36,1.18    ,0.0     ,-       ,129  ,1022    ,18.8    ,53      ,0.0     ,0       
00:22:37,1.16    ,0.0     ,-       ,129  ,1022    ,18.8    ,53      ,0.0     ,0       
00:22:39,1.17    ,0.0     ,-       ,129  ,1022    ,18.8    ,53      ,0.0     ,0       
00:22:40,1.17    ,0.0     ,-       ,129  ,1022    ,18.8    ,53      ,0.0     ,0       
00:22:41,1.20    ,0.0     ,-       ,131  ,1022    ,18.8    ,53      ,0.0     ,0       
00:22:42,1.17    ,0.0     ,-       ,131  ,1022    ,18.8    ,53      ,0.0     ,0       
00:22:43,1.17    ,0.0     ,-       ,131  ,1022    ,18.8    ,53      ,0.0     ,0       
00:22:44,1.18    ,0.0     ,-       ,131  ,1022    ,18.8    ,53      ,0.0     ,0       
00:22:46,1.16    ,0.0     ,-       ,131  ,1022    ,18.8    ,53      ,0.0     ,0       
00:22:47,1.22    ,0.0     ,-       ,132  ,1022    ,18.7    ,53      ,0.0     ,0       
00:22:48,1.17    ,0.0     ,-       ,132  ,1022    ,18.8    ,53      ,0.0     ,0       
00:22:49,1.17    ,0.0     ,-       ,132  ,1022    ,18.8    ,53      ,0.0     ,0       
00:22:50,1.16    ,0.0     ,-       ,132  ,1022    ,18.8    ,53      ,0.0     ,0       
00:22:52,1.16    ,0.0     ,-       ,132  ,1022    ,18.8    ,53      ,0.0     ,0       
00:22:53,1.19    ,0.0     ,-       ,132  ,1022    ,18.8    ,53      ,0.0     ,0       
00:22:54,1.16    ,0.0     ,-       ,132  ,1022    ,18.7    ,53      ,0.0     ,0       
00:22:55,1.15    ,0.0     ,-       ,132  ,1022    ,18.7    ,53      ,0.0     ,0       
00:22:56,1.18    ,0.0     ,-       ,132  ,1022    ,18.7    ,53      ,0.0     ,0       
00:22:57,1.20    ,0.0     ,-       ,132  ,1022    ,18.7    ,53      ,0.0     ,0       
00:22:59,1.19    ,0.0     ,-       ,132  ,1022    ,18.7    ,53      ,0.0     ,0       
